place_id,name,category,business_type,rating,review_count,price_level,price_level_raw,address,district,latitude,longitude,business_status,types,search_query,crawl_date
ChIJmY-JGj-NaDUREWEsi5cjUjw,미포집 해운대본점,해산물 요리 전문식당,음식점,4.5,1869,3,PRICE_LEVEL_EXPENSIVE,대한민국 부산광역시 해운대구 달맞이길62번길 3,해운대구,35.160751,129.1714544,OPERATIONAL,"seafood_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJ-0oV3V2NaDURrn4n89y_AG0,밀양순대돼지국밥 해운대점,한식당,음식점,4,4167,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 구남로 28,해운대구,35.1615822,129.1604592,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJecTzBkWNaDURHnlmBE4_y3A,味贊王鹽烤肉 海雲台店,한식당,음식점,4.3,166,,,대한민국 부산광역시 해운대구 해운대로608번길 46,해운대구,35.1610437,129.1590339,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJd75ph62NaDURLyQX_LmbvWs,부산바다샌드,디저트 전문 레스토랑,음식점,4.2,151,,,대한민국 부산광역시 해운대구 우동1로20번길 21 1층,해운대구,35.1642533,129.1577802,OPERATIONAL,"dessert_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJ5xwvxl2NaDURp-2al86xb8E,개미집 국제시장본점직영점,한식당,음식점,3.8,4072,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 구남로 34,해운대구,35.1611033,129.160662,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJFb7Ke16NaDURO0tdP7zkFtw,오반장,한식 고기구이 레스토랑,음식점,4,2234,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 구남로24번길 20,해운대구,35.1615099,129.15916750000002,OPERATIONAL,"korean_barbecue_restaurant,korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJb6ju4GeNaDURuR1LsbcI5lw,금수복국 해운대본점,일본 음식점,음식점,4.2,7589,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 중동1로43번길 23,해운대구,35.162420499999996,129.16450609999998,OPERATIONAL,"japanese_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJXfgfJGqNaDURw_mUTgR-3Fs,바다마루전복죽 미포본점,한식당,음식점,4.6,507,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 중동 971,해운대구,35.160578799999996,129.17124099999998,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJ6_vih16NaDURd47LIvAYobU,맛찬들왕소금구이 해운대점,한식 고기구이 레스토랑,음식점,4.4,999,3,PRICE_LEVEL_EXPENSIVE,대한민국 부산광역시 해운대구 우동 635-14 맛찬들 왕소금구이,해운대구,35.1610861,129.1590465,OPERATIONAL,"korean_barbecue_restaurant,korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJsboD-12NaDURsWLGOaQ0hxI,해운대오복돼지국밥,한식당,음식점,4.4,1670,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 구남로 15,해운대구,35.1626121,129.1600382,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJr42X_KGNaDURacM3EneFgFA,진우린해장 해운대본점,한식당,음식점,4.9,429,,,대한민국 부산광역시 해운대구 중동1로 44 1층,해운대구,35.161889300000006,129.1633981,OPERATIONAL,"korean_barbecue_restaurant,korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJMxDCCV6NaDURRIgoLBT1UnA,고래사어묵 해운대점,일본 음식점,음식점,4.2,2392,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 구남로 14,해운대구,35.1625695,129.1595472,OPERATIONAL,"japanese_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJAwlBgCONaDURdmNRS85syro,푸라닭 부산중동점,테이크아웃 전문 레스토랑,음식점,4.7,202,,,대한민국 부산광역시 해운대구 좌동순환로 494,해운대구,35.1649621,129.1693981,OPERATIONAL,"meal_takeaway,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJQ8b-8WiNaDUROTxhy9aCFTA,해운대 암소갈비집,한식 고기구이 레스토랑,음식점,3.9,3707,4,PRICE_LEVEL_VERY_EXPENSIVE,대한민국 부산광역시 해운대구 해운대해변로 333,해운대구,35.163246199999996,129.1662962,OPERATIONAL,"korean_barbecue_restaurant,korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJR-I3BSqNaDURshl65sm-iuY,스무고개,한식당,음식점,4.8,1124,,,"대한민국 부산광역시 해운대구 좌동순환로468번가길 81 1층,2층",해운대구,35.1646492,129.1751047,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJiYAR3_ONaDURK3wGkip3Evg,해운대31cm해물칼국수 해운대시장점,국수 전문점,음식점,4.4,450,,,대한민국 부산광역시 해운대구 구남로41번길 46,해운대구,35.162143799999996,129.1630449,OPERATIONAL,"noodle_shop,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJt2Bc6iyNaDURcr4wciK82iM,전설의우대갈비 해운대 ( Legendary Ribs Haeundae ),한식당,음식점,4.9,1462,,,대한민국 부산광역시 해운대구 해운대해변로 277 3층,해운대구,35.1599485,129.1617164,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJT0JtXcCNaDURAdSOhpDtgV8,60계치킨 해운대점,음식점,음식점,4.5,148,,,대한민국 부산광역시 해운대구 구남로29번길 26,해운대구,35.1621932,129.1618325,OPERATIONAL,"chicken_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJ43gdfMaTaDURVWP9s_-T_rc,원조전복죽,음식점,음식점,3.1,391,,,대한민국 부산광역시 해운대구 해운대해변로298번길 24,해운대구,35.1605126,129.16604089999998,OPERATIONAL,"restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJwRRdMVyNaDUR3gs_IgM-ACU,나마스테 해운대,인도 레스토랑,음식점,4.8,3012,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 해운대해변로265번길 7,해운대구,35.160153699999995,129.16063929999999,OPERATIONAL,"indian_restaurant,halal_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJ-ebR3l2NaDURmbr14mvrOMU,해목,일본 음식점,음식점,4.5,2467,3,PRICE_LEVEL_EXPENSIVE,대한민국 부산광역시 해운대구 구남로24번길 8,해운대구,35.161780799999995,129.15966659999998,OPERATIONAL,"japanese_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJ5ShFWQCNaDURCh-09tqQIiU,구남로스 Gunamroast haeundae korean bbq | haeundae restaurants | grilled beef | samgyeopsal I haeundae beach,한식 고기구이 레스토랑,음식점,5,1755,,,대한민국 부산광역시 해운대구 우동 번지 1층 540-4 1호 팔레스오피스텔,해운대구,35.1624974,129.1589156,OPERATIONAL,"korean_barbecue_restaurant,korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJxUYykBGNaDUR91HUlir4CzE,엄용백돼지국밥 해운대점,한식당,음식점,4.5,449,,,대한민국 부산광역시 해운대구 구남로24번길 39,해운대구,35.1607506,129.1585312,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJfWvOSlyNaDURv34jgAoTyhk,더 명품해물탕조개구이,해산물 요리 전문식당,음식점,4.7,1161,,,대한민국 부산광역시 해운대구 해운대해변로265번길 10,해운대구,35.1603346,129.1610441,OPERATIONAL,"seafood_restaurant,korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJ32cgnbWSaDURRBmyaEdLiJs,수변최고돼지국밥 본점,한식당,음식점,4.4,2226,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 수영구 광안해변로370번길 9-32,수영구,35.1567627,129.13427900000002,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJCyviD_SNaDUR7NbfxK5KmsU,미포집 송정직영점,해산물 요리 전문식당,음식점,4.4,422,,,대한민국 부산광역시 해운대구 송정구덕포길 70,해운대구,35.1727839,129.19771939999998,OPERATIONAL,"seafood_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJf9C8wG-NaDURVEtK1GCwBmA,해운대 가야밀면,한식당,음식점,4.1,2406,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 좌동순환로 27 가야밀면,해운대구,35.168852099999995,129.16634639999998,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJVSM0W7yNaDURb1ZeBsB6y6Y,이우철 한방누룽지 삼계탕 부산본점,한식당,음식점,4.5,227,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 좌동로14번길 20,해운대구,35.1674503,129.1704724,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJ6wdPo26NaDURBhZP6H8A498,안가(ANGA)숯불구이,한식 고기구이 레스토랑,음식점,4.5,506,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 좌동순환로 494-1,해운대구,35.1650831,129.16919529999998,OPERATIONAL,"korean_barbecue_restaurant,korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJt_z16a6NaDURq9fLTbjNsIo,해운대31cm해물칼국수 본점,국수 전문점,음식점,4.2,942,,,대한민국 부산광역시 해운대구 좌동로91번길 10,해운대구,35.1729263,129.1748354,OPERATIONAL,"noodle_shop,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJR5CgxGuNaDUR4-RV1iT_ptg,거대갈비 신관,한식당,음식점,4.4,545,4,PRICE_LEVEL_VERY_EXPENSIVE,대한민국 부산광역시 해운대구 좌동순환로 459,해운대구,35.1621932,129.1706912,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJ1RhruNGNaDUR6YggTVFfa30,낙불집,음식점,음식점,4.5,338,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 송정광어골로 67,해운대구,35.1754372,129.1965124,OPERATIONAL,"restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJs5Xyqk2MaDUR8NQhHgvzRYs,다솥맛집(송정점),한식당,음식점,4,974,3,PRICE_LEVEL_EXPENSIVE,대한민국 부산광역시 해운대구 송정광어골로 29,해운대구,35.1785682,129.197913,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJtXsLxmuNaDURw9jmD3SneUU,맥도날드 달맞이DT점,햄버거 전문점,음식점,4.2,968,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 좌동순환로 455,해운대구,35.16182320000001,129.17091969999998,OPERATIONAL,"hamburger_restaurant,american_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJ2eGEYQCNaDURqvyOpa2_lMI,오봉집,한식당,음식점,5,5,,,대한민국 부산광역시 해운대구 양운로,해운대구,35.1686204,129.1769967,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJ9UjtO3WNaDUROfkLG6ABVgQ,병천순대국밥,한식당,음식점,4.1,733,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 좌동 1295-1,해운대구,35.1747598,129.1742256,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJGSlhjkuMaDURx5mhZqxIgFg,송정 가연장 미역국정찬 부산본점 Busan GYJ,한식당,음식점,4.2,591,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 송정동 158-19,해운대구,35.1810299,129.1994787,OPERATIONAL,"korean_restaurant,seafood_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJ6zDe1jeNaDUR7EQd_-EWgSI,어부의술상,해산물 요리 전문식당,음식점,4.4,27,,,대한민국 부산광역시 해운대구 송정구덕포길 160,해운대구,35.1687503,129.1971465,OPERATIONAL,"seafood_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJgznG4GWNaDURYkdrBRfUSog,쿠우쿠우 해운대점 ( QOO QOO Haeundae ),뷔페 식당,음식점,4.9,49,2,PRICE_LEVEL_MODERATE,"대한민국 부산광역시 해운대구 해운대로 802 B동 601호, 602호",해운대구,35.1692684,129.1768025,OPERATIONAL,"buffet_restaurant,sushi_restaurant,korean_barbecue_restaurant,vegan_restaurant,vegetarian_restaurant,japanese_restaurant,korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJa8q2Q9CNaDURXj329N-lTI0,명륜진사갈비 해운대점,숯불구이/바베큐전문점,음식점,4.3,124,,,대한민국 부산광역시 해운대구 양운로80번길 2층,해운대구,35.1707445,129.17611399999998,OPERATIONAL,"barbecue_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJvaVp35KNaDURxH6x_LUn1q4,홀리라운지 Holi lounge 海景西餐厅 サーフホリック,서양음식전문점,음식점,4.7,59,,,"대한민국 부산광역시 해운대구 송정중앙로6번길 143 루프탑 2층, 3층",해운대구,35.1780119,129.1978536,OPERATIONAL,"western_restaurant,italian_restaurant,korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJIdM45RGNaDURhm7LG-oCb84,타라코소바(TARAKOSOBA),일본라면 전문식당,음식점,5,191,,,대한민국 부산광역시 해운대구 해운대해변로359번길 27 승훈빌딩 1층,해운대구,35.1648944,129.1683918,OPERATIONAL,"ramen_restaurant,japanese_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJN0IUpLONaDURUr0q5G2BLKY,고반식당 해운대점,한식 고기구이 레스토랑,음식점,4.8,791,,,대한민국 부산광역시 해운대구 우동 540-6,해운대구,35.1623697,129.15869139999998,OPERATIONAL,"korean_barbecue_restaurant,korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJ5ZCWANSNaDURD025FkyG4sk,해운대 맛집 쇼미더고기 고기집 | Haeundae Korean bbq | Korean bbq restaurant | 海雲臺 烤肉店 | 美食,한식 고기구이 레스토랑,음식점,4.9,909,,,대한민국 부산광역시 해운대구 중동1로17번길 11,해운대구,35.1638654,129.1619181,OPERATIONAL,"korean_barbecue_restaurant,korean_restaurant,barbecue_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJ2Vr7D5aSaDURUgXIB79KVcE,교촌치킨 우동1호점,음식점,음식점,4.1,82,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 해운대로 381-3,해운대구,35.1694593,129.1385963,OPERATIONAL,"restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJDQ9pyFiNaDURRlzGPj5A_5A,솔솥 해운대점,한식당,음식점,4.6,179,,,대한민국 부산광역시 해운대구 우동1로20번길 27-10,해운대구,35.164660399999995,129.1578865,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJH9vDHGGNaDUR2GrUTQC42RU,나가하마 만게츠 한국본점,일본라면 전문식당,음식점,4.3,1150,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 우동1로 57,해운대구,35.1666425,129.1574833,OPERATIONAL,"ramen_restaurant,japanese_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJ6XxvTl6NaDURStTXsep7rHo,교촌치킨 해운대역점,테이크아웃 전문 레스토랑,음식점,3.8,94,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 해운대로 604,해운대구,35.1624666,129.1573469,OPERATIONAL,"meal_takeaway,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJb_yIfWaTaDURZHdwmrHy9Xo,수변최고돼지국밥 센텀점,한식당,음식점,4.3,266,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 센텀3로 26,해운대구,35.167132300000006,129.1334539,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJE6lAirONaDURbEhWT5Oytzs,류센소 본점,일본라면 전문식당,음식점,4.6,530,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 구남로8번길 62,해운대구,35.161516999999996,129.1563215,OPERATIONAL,"ramen_restaurant,japanese_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJ5UR5xriNaDURFeZrYya3eb0,프라한(Prahran),브런치 식당,음식점,4.6,172,,,대한민국 부산광역시 해운대구 우동1로 42,해운대구,35.165315199999995,129.1577086,OPERATIONAL,"brunch_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJJRnObj2NaDURX8XOerQ7Mu0,소촌갈비찜,한식당,음식점,4.9,331,,,대한민국 부산광역시 해운대구 우동1로20번길 29 2층,해운대구,35.1645148,129.15809579999998,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJ3clm02CNaDURDVjU4F1_oaE,빨간떡볶이,한식당,음식점,4.2,328,,,대한민국 부산광역시 해운대구 우동1로20번길 74,해운대구,35.1655064,129.1604729,OPERATIONAL,"snack_bar,meal_takeaway,korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJCWKqlcCSaDURuHk7lsRu-QA,우정돌솥비빔밥,한식당,음식점,4.3,211,,,대한민국 부산광역시 해운대구 센텀동로 9,해운대구,35.1708553,129.1324227,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJS5an2neNaDURb_N_xPpxiTQ,딤타오,딤섬 전문 레스토랑,음식점,4.3,570,,,대한민국 부산광역시 해운대구 우동1로 25,해운대구,35.1639406,129.156471,OPERATIONAL,"dim_sum_restaurant,cantonese_restaurant,chinese_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJFTJuIbyNaDURBNcGIQQ7xe0,CAFE HAEUNDAE 1994,커피숍/커피 전문점,카페,4.5,116,,,대한민국 부산광역시 해운대구 해운대로 620 카페해운대1994 122호,해운대구,35.1632284,129.1584158,OPERATIONAL,"coffee_shop,breakfast_restaurant,brunch_restaurant,dessert_restaurant,bakery,cafe,food_store,store,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJSXK7o8eSaDURhJghQGifgK0,그랜드애플,뷔페 식당,음식점,4.2,1669,3,PRICE_LEVEL_EXPENSIVE,대한민국 부산광역시 6F Centum 1ro 25 한샘빌딩 KR 부산광역시 해운대구 센텀1로,해운대구,35.166417599999996,129.13203439999998,OPERATIONAL,"buffet_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJdeWjcgCNaDURdLmpwK1bhlQ,수변최고돼지국밥,한식당,음식점,4.4,224,,,대한민국 부산광역시 해운대구 달맞이길62번길 27,해운대구,35.1592044,129.1705986,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJx25ECUCNaDUR8DaTItCk25o,미포끝집,해산물 요리 전문식당,음식점,3.7,995,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 달맞이길62번길 77,해운대구,35.156554,129.1749084,OPERATIONAL,"seafood_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJ_____6ySaDURjuB33f8djxY,마산게낙찜.해마끼간장게장,음식점,음식점,4.4,671,,,"대한민국 부산광역시 해운대구 해운대해변로298번길 24 팔레드시즈 콘도 KR 2층 8,9,10호",해운대구,35.160128,129.1665765,OPERATIONAL,"restaurant,korean_restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJ0VSIVAONaDURxjH37UnCd7c,수민이네,음식점,음식점,3.7,2486,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 청사포로58번길 118,해운대구,35.1606204,129.1910269,OPERATIONAL,"restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJxYhym0KNaDUR8aR23MYpfVg,BHC치킨 해운대팔래드점,음식점,음식점,3.8,122,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 해운대해변로298번길 24,해운대구,35.1602037,129.16659719999998,OPERATIONAL,"restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJHwwwa_qNaDURc6FgOgBcY1k,극동돼지국밥,한식당,음식점,4.2,361,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 중동 948-5,해운대구,35.1597885,129.1705881,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJnZFxsGqNaDUR7lDrdVP4BxY,해운대 기와집 대구탕,한식당,음식점,4.1,3236,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 달맞이길50번길 4,해운대구,35.161079799999996,129.1700367,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJRQC0S1iNaDURCbW2eeGcmXo,"AND COFFEE (Breakfast,restaurants,brunch,海雲台早餐,朝ごはん,pizza)",브런치 식당,카페,4.5,136,,,대한민국 부산광역시 해운대구 해운대해변로 317 앤드커피,해운대구,35.1622396,129.16511649999998,OPERATIONAL,"brunch_restaurant,dessert_restaurant,coffee_shop,pizza_restaurant,pub,cafe,bar,italian_restaurant,food_store,store,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJr2lthiKNaDURevoXxpMMw28,규우정,한식당,음식점,4.6,338,,,대한민국 부산광역시 해운대구 해운대해변로298번길 24 팔래드시즈 2층 2~3호,해운대구,35.160132499999996,129.1665759,OPERATIONAL,"wine_bar,cocktail_bar,bar,korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJpVTpOs-NaDUROw9z5wVrn5k,풍천만민물장어,일본 음식점,음식점,4.9,746,,,대한민국 부산광역시 해운대구 달맞이길 22,해운대구,35.1618972,129.167399,OPERATIONAL,"barbecue_restaurant,japanese_restaurant,korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJTcYvpmmNaDURQehkamCuHB4,거대갈비 본관,한식당,음식점,4.2,772,4,PRICE_LEVEL_VERY_EXPENSIVE,대한민국 부산광역시 해운대구 달맞이길 22,해운대구,35.1615085,129.1668928,OPERATIONAL,"korean_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJw8lkW8uSaDURpuysq1QSD6s,고릴라브루잉 비치점,호프/생맥주집,음식점,4.4,1031,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 달맞이길 30,해운대구,35.1597846,129.16884629999998,OPERATIONAL,"pub,brewpub,bar,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJYwWVmaaNaDUR3DR8YO5wlC4,home Bistro,채식 전문식당,카페,4.8,101,,,대한민국 부산광역시 해운대구 달맞이길117번길 17-11,해운대구,35.1585375,129.17493349999998,OPERATIONAL,"vegetarian_restaurant,wine_bar,cafe,bar,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJXzvU_EGNaDUR3CjGrZBo6W0,박옥희 할매집원조복국,일본 음식점,음식점,4.2,1516,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 달맞이길62번길 28,해운대구,35.158988099999995,129.1705374,OPERATIONAL,"japanese_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJV79h3DuNaDURIMPC38nNb5I,지노스 뉴욕 피자 해운대점,피자 전문점,음식점,4.3,217,,,대한민국 부산광역시 해운대구 해운대해변로298번길 24 팔레드시즈 1층 1-24호,해운대구,35.160285699999996,129.1659714,OPERATIONAL,"pizza_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJ8_GPyHeNaDURha_9MZpINOY,신사꽂게당 해운대점 Haeundae Marinated Crab – Korean Gejang Restaurant | 海雲台ケジャン専門店｜韓国カニ料理,음식점,음식점,4.9,542,,,대한민국 부산광역시 해운대구 우동 627-1,해운대구,35.159708099999996,129.1595155,OPERATIONAL,"restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJgQAEQV6NaDURVU9udPkT78g,워킹홀리데이 해운대 workingholiday brunch cafe bakery,카페,카페,4.9,638,,,대한민국 부산광역시 해운대구 해운대해변로 277 다옴빌딩 5층,해운대구,35.1599125,129.161721,OPERATIONAL,"cafe,brunch_restaurant,coffee_shop,bakery,food_store,store,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJ2TCgMFyNaDURXs8tcT2jah4,맥도날드 해운대DT점,패스트푸드점,음식점,4,1352,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 해운대로570번길 51,해운대구,35.1600985,129.1596415,OPERATIONAL,"fast_food_restaurant,restaurant,food,point_of_interest,establishment",해운대구 음식점,2026-03-16
ChIJHzotU6SNaDURJG2-UQ2MD9M,에그드랍 해운대점,커피숍/커피 전문점,카페,3.9,324,,,대한민국 부산광역시 해운대구 해운대로 620,해운대구,35.163291199999996,129.1587251,OPERATIONAL,"coffee_shop,cafe,food_store,food,point_of_interest,store,establishment",해운대구 카페,2026-03-16
ChIJnzcoiB6NaDURx83B6qnk4V8,랑데자뷰 해운대점,카페,카페,4.2,563,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 달맞이길62번길 23,해운대구,35.1593146,129.1704433,OPERATIONAL,"cafe,food,point_of_interest,establishment",해운대구 카페,2026-03-16
ChIJ8-scNuyNaDURpXTHqbTRkLs,스타벅스 해운대엑스더스카이점,커피숍/커피 전문점,카페,3.8,300,2,PRICE_LEVEL_MODERATE,대한민국 부산광역시 해운대구 달맞이길 30,해운대구,35.1600506,129.1700124,OPERATIONAL,"coffee_shop,cafe,food_store,food,point_of_interest,store,establishment",해운대구 카페,2026-03-16
ChIJJdhYegCTaDURHJFlgH8Mo-Q,스탠다드브레드 해운대,카페,카페,4.9,1395,,,대한민국 부산광역시 해운대구 해운대로 571,해운대구,35.161336999999996,129.1540882,OPERATIONAL,"cafe,food,point_of_interest,establishment",해운대구 카페,2026-03-16
ChIJFd_EXe-NaDURmfUXG6sm2Gk,동백 104 루프탑 카페,커피숍/커피 전문점,카페,4.8,109,,,대한민국 부산광역시 해운대구 달맞이길104번길 18-19,해운대구,35.1577084,129.1736666,OPERATIONAL,"coffee_shop,cafe,food_store,food,point_of_interest,store,establishment",해운대구 카페,2026-03-16
